event.time,dataSource.name,event.type,event.source,event.target,event.details,activity_name,actor.user.email_addr,actor.user.name,dataSource.vendor,device.hostname,dst_endpoint.svc_name,http_request.url.path,metadata.product.name,metadata.product.vendor_name,severity,src_endpoint.ip,src_endpoint.uid,status,user.name,activity_id,actor.user.type,actor.user.type_id,actor.user.uid,api.version,category_name,category_uid,class_name,class_uid,dataSource.category,device.risk_level,device.risk_level_id,http_request.uid,http_request.url.query_string,http_request.user_agent,location.coordinates.lat,location.coordinates.lon,metadata.correlation_uid,metadata.original_time,metadata.uid,metadata.version,observables,src_endpoint.location.city,src_endpoint.location.country,src_endpoint.location.isp,src_endpoint.location.postal_code,status_detail,src_endpoint.location.region,unmapped.actor.type,unmapped.authenticationContext.authenticationStep,unmapped.authenticationContext.externalSessionId,unmapped.authenticationContext.rootSessionId,unmapped.client.device,unmapped.client.geographicalContext.city,unmapped.client.geographicalContext.country,unmapped.client.geographicalContext.geolocation.lat,unmapped.client.geographicalContext.geolocation.lon,unmapped.client.geographicalContext.postalCode,unmapped.client.geographicalContext.state,unmapped.client.id,unmapped.client.ipAddress,unmapped.client.userAgent.browser,unmapped.client.userAgent.os,unmapped.client.userAgent.rawUserAgent,unmapped.debugContext.debugData.appContextName,unmapped.debugContext.debugData.authnRequestId,unmapped.debugContext.debugData.category,unmapped.debugContext.debugData.deviceFingerprint,unmapped.debugContext.debugData.dtHash,unmapped.debugContext.debugData.emailProvider,unmapped.debugContext.debugData.emailRequestId,unmapped.debugContext.debugData.grantType,unmapped.debugContext.debugData.logOnlySecurityData,unmapped.debugContext.debugData.oktaUserAgentExtended,unmapped.debugContext.debugData.redirectUri,unmapped.debugContext.debugData.requestId,unmapped.debugContext.debugData.requestUri,unmapped.debugContext.debugData.threatSuspected,unmapped.debugContext.debugData.url,unmapped.displayMessage,unmapped.eventType,unmapped.legacyEventType,unmapped.request.ipChain,unmapped.securityContext.asNumber,unmapped.securityContext.asOrg,unmapped.securityContext.domain,unmapped.securityContext.isp,unmapped.securityContext.isProxy,unmapped.severity,unmapped.target,unmapped.transaction.type,unmapped.version
,Okta,Logon,,,,Logon,"'wesley@starfleet.corp",Wesley Crusher,Okta,,,/api/v1/authn,Okta,Okta,3,204.93.149.168,,FAILURE,,1,User,1,00ufdmlpxx0jxdSLO1d7,0,Identity & Access Management,3,Authentication,3002,security,Other,99,e804926d5c101dbf21359fc55154ca76,/api/v1/authn?,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",40.731,-74.0771,e804926d5c101dbf21359fc55154ca76,2024-06-27T15:00:22.338Z,fa269b1e-3495-11ef-9fcc-bd9793858254,1.0.0,"'[{""type_id"":2,""name"":""src_endpoint.ip"",""type"":""IP Address"",""value"":""204.93.149.168""}, {""type_id"":4,""name"":""actor.user.name"",""type"":""User Name"",""value"":""Wesley Crusher""}, {""type_id"":5,""name"":""actor.user.email_addr"",""type"":""Email Address"",""value"":""wesley@starfleet.corp""}, {""type_id"":6,""name"":""http_request.url.path"",""type"":""URL String"",""value"":""\/api\/v1\/authn""}, {""type_id"":26,""name"":""client.geographicalContext.geolocation"",""type"":""Geo Location"",""value"":""40.731, -74.0771""}]",Jersey City,United States,cogent communications,7395,INVALID_CREDENTIALS,New Jersey,,0,,unknown,Computer,,,,,,,,,CHROME,Windows 10,,,,,8bee4fce9bfca4fe7250b482d00db31a,1fa2d2a1125bd1c7e6518e3c7acfeb588ed8066febe90fe9f0d4945baedbca56,,,,"{""risk"":{""level"":""LOW""},""behaviors"":{""New Geo-Location"":""NEGATIVE"",""New Device"":""NEGATIVE"",""User Authenticating on new device."":""NEGATIVE"",""New IP"":""NEGATIVE"",""New State"":""NEGATIVE"",""New Country"":""NEGATIVE"",""Velocity"":""NEGATIVE"",""New City"":""NEGATIVE""}}",okta-auth-js/7.7.0 okta-signin-widget-7.19.4,,,,false,,User login to Okta,user.session.start,core.user_auth.login_failed,"[{""ip"":""204.93.149.168"",""geographicalContext"":{""country"":""United States"",""city"":""Jersey City"",""postalCode"":""07395"",""state"":""New Jersey"",""geolocation"":{""lon"":-74.0771,""lat"":40.731}},""version"":""V4""}]",174,private customer,,,false,WARN,,WEB,
,Okta,Logon,,,,Logon,"'wesley@starfleet.corp",Wesley Crusher,Okta,,,/api/v1/authn,Okta,Okta,3,204.93.149.168,,FAILURE,,1,User,1,00ufdmlpxx0jxdSLO1d7,0,Identity & Access Management,3,Authentication,3002,security,Other,99,b7850f3bf6195f8b79b3359c0231cf69,/api/v1/authn?,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",40.731,-74.0771,b7850f3bf6195f8b79b3359c0231cf69,2024-06-27T15:00:20.620Z,f9207558-3495-11ef-b119-8135df2b6da2,1.0.0,"'[{""type_id"":2,""name"":""src_endpoint.ip"",""type"":""IP Address"",""value"":""204.93.149.168""}, {""type_id"":4,""name"":""actor.user.name"",""type"":""User Name"",""value"":""Wesley Crusher""}, {""type_id"":5,""name"":""actor.user.email_addr"",""type"":""Email Address"",""value"":""wesley@starfleet.corp""}, {""type_id"":6,""name"":""http_request.url.path"",""type"":""URL String"",""value"":""\/api\/v1\/authn""}, {""type_id"":26,""name"":""client.geographicalContext.geolocation"",""type"":""Geo Location"",""value"":""40.731, -74.0771""}]",Jersey City,United States,cogent communications,7395,INVALID_CREDENTIALS,New Jersey,,0,,unknown,Computer,,,,,,,,,CHROME,Windows 10,,,,,8bee4fce9bfca4fe7250b482d00db31a,1fa2d2a1125bd1c7e6518e3c7acfeb588ed8066febe90fe9f0d4945baedbca56,,,,"{""risk"":{""level"":""LOW""},""behaviors"":{""New Geo-Location"":""NEGATIVE"",""New Device"":""NEGATIVE"",""User Authenticating on new device."":""NEGATIVE"",""New IP"":""NEGATIVE"",""New State"":""NEGATIVE"",""New Country"":""NEGATIVE"",""Velocity"":""NEGATIVE"",""New City"":""NEGATIVE""}}",okta-auth-js/7.7.0 okta-signin-widget-7.19.4,,,,false,,User login to Okta,user.session.start,core.user_auth.login_failed,"[{""ip"":""204.93.149.168"",""geographicalContext"":{""country"":""United States"",""city"":""Jersey City"",""postalCode"":""07395"",""state"":""New Jersey"",""geolocation"":{""lon"":-74.0771,""lat"":40.731}},""version"":""V4""}]",174,private customer,,,false,WARN,,WEB,
,Okta,Logon,,,,Logon,"'wesley@starfleet.corp",Wesley Crusher,Okta,,,/api/v1/authn,Okta,Okta,3,204.93.149.168,,FAILURE,,1,User,1,00ufdmlpxx0jxdSLO1d7,0,Identity & Access Management,3,Authentication,3002,security,Other,99,35b43cc88df6c6545c0fe25002fe19a2,/api/v1/authn?,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",40.731,-74.0771,35b43cc88df6c6545c0fe25002fe19a2,2024-06-27T15:00:18.949Z,f8217c0f-3495-11ef-9c84-35b2a958792d,1.0.0,"'[{""type_id"":2,""name"":""src_endpoint.ip"",""type"":""IP Address"",""value"":""204.93.149.168""}, {""type_id"":4,""name"":""actor.user.name"",""type"":""User Name"",""value"":""Wesley Crusher""}, {""type_id"":5,""name"":""actor.user.email_addr"",""type"":""Email Address"",""value"":""wesley@starfleet.corp""}, {""type_id"":6,""name"":""http_request.url.path"",""type"":""URL String"",""value"":""\/api\/v1\/authn""}, {""type_id"":26,""name"":""client.geographicalContext.geolocation"",""type"":""Geo Location"",""value"":""40.731, -74.0771""}]",Jersey City,United States,cogent communications,7395,INVALID_CREDENTIALS,New Jersey,,0,,unknown,Computer,,,,,,,,,CHROME,Windows 10,,,,,8bee4fce9bfca4fe7250b482d00db31a,1fa2d2a1125bd1c7e6518e3c7acfeb588ed8066febe90fe9f0d4945baedbca56,,,,"{""risk"":{""level"":""LOW""},""behaviors"":{""New Geo-Location"":""NEGATIVE"",""New Device"":""NEGATIVE"",""User Authenticating on new device."":""NEGATIVE"",""New IP"":""NEGATIVE"",""New State"":""NEGATIVE"",""New Country"":""NEGATIVE"",""Velocity"":""NEGATIVE"",""New City"":""NEGATIVE""}}",okta-auth-js/7.7.0 okta-signin-widget-7.19.4,,,,false,,User login to Okta,user.session.start,core.user_auth.login_failed,"[{""ip"":""204.93.149.168"",""geographicalContext"":{""country"":""United States"",""city"":""Jersey City"",""postalCode"":""07395"",""state"":""New Jersey"",""geolocation"":{""lon"":-74.0771,""lat"":40.731}},""version"":""V4""}]",174,private customer,,,false,WARN,,WEB,
,Okta,Logon,,,,Logon,"'wesley@starfleet.corp",Wesley Crusher,Okta,,,/api/v1/authn,Okta,Okta,3,204.93.149.168,,FAILURE,,1,User,1,00ufdmlpxx0jxdSLO1d7,0,Identity & Access Management,3,Authentication,3002,security,Other,99,d419fabe402479781a105e9b9f1c20cd,/api/v1/authn?,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",40.731,-74.0771,d419fabe402479781a105e9b9f1c20cd,2024-06-27T15:00:17.024Z,f6fbc046-3495-11ef-97ab-f9b7eaf0b375,1.0.0,"'[{""type_id"":2,""name"":""src_endpoint.ip"",""type"":""IP Address"",""value"":""204.93.149.168""}, {""type_id"":4,""name"":""actor.user.name"",""type"":""User Name"",""value"":""Wesley Crusher""}, {""type_id"":5,""name"":""actor.user.email_addr"",""type"":""Email Address"",""value"":""wesley@starfleet.corp""}, {""type_id"":6,""name"":""http_request.url.path"",""type"":""URL String"",""value"":""\/api\/v1\/authn""}, {""type_id"":26,""name"":""client.geographicalContext.geolocation"",""type"":""Geo Location"",""value"":""40.731, -74.0771""}]",Jersey City,United States,cogent communications,7395,INVALID_CREDENTIALS,New Jersey,,0,,unknown,Computer,,,,,,,,,CHROME,Windows 10,,,,,8bee4fce9bfca4fe7250b482d00db31a,1fa2d2a1125bd1c7e6518e3c7acfeb588ed8066febe90fe9f0d4945baedbca56,,,,"{""risk"":{""level"":""LOW""},""behaviors"":{""New Geo-Location"":""NEGATIVE"",""New Device"":""NEGATIVE"",""User Authenticating on new device."":""NEGATIVE"",""New IP"":""NEGATIVE"",""New State"":""NEGATIVE"",""New Country"":""NEGATIVE"",""Velocity"":""NEGATIVE"",""New City"":""NEGATIVE""}}",okta-auth-js/7.7.0 okta-signin-widget-7.19.4,,,,false,,User login to Okta,user.session.start,core.user_auth.login_failed,"[{""ip"":""204.93.149.168"",""geographicalContext"":{""country"":""United States"",""city"":""Jersey City"",""postalCode"":""07395"",""state"":""New Jersey"",""geolocation"":{""lon"":-74.0771,""lat"":40.731}},""version"":""V4""}]",174,private customer,,,false,WARN,,WEB,
,Okta,Change application password for user,,,,Change application password for user,"'jeanluc@starfleet.corp",Jean-Luc Picard,Okta,,,,Okta,Okta,3,,,SUCCESS,,99,,1,00ufdl65fpbaqvo4F1d7,,Uncategorized,0,Base Event,0,security,Other,99,,,,,,0027430856e1e08e2665f346c20e2bb4,2024-06-27T14:46:48.038Z,14ca486d-3494-11ef-b1e9-09c6d386ed8d,1.0.0,,,,,,,,User,0,trss-k28sC5R7-EFsbM-3VDXA,trss-k28sC5R7-EFsbM-3VDXA,Computer,Ypsilanti,United States,42.2314,-83.6344,48197,Michigan,,68.40.39.241,CHROME,Windows 10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,,,,1fa2d2a1125bd1c7e6518e3c7acfeb588ed8066febe90fe9f0d4945baedbca56,,,,,,,0027430856e1e08e2665f346c20e2bb4,/enduser/api/v1/sections/tabfdl65fqQNRR0iP1d7/items/aucfe57st6VKIF3Fl1d7/settings,,/enduser/api/v1/sections/tabfdl65fqQNRR0iP1d7/items/aucfe57st6VKIF3Fl1d7/settings?,Change application password for user,application.user_membership.change_password,app.generic.config.app_password_update,"[{""ip"":""68.40.39.241"",""geographicalContext"":{""country"":""United States"",""city"":""Ypsilanti"",""postalCode"":""48197"",""state"":""Michigan"",""geolocation"":{""lon"":-83.6344,""lat"":42.2314}},""version"":""V4""}]",7922,comcast,comcast.net,comcast,false,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""0uafe57st5uz05jlW1d7"",""type"":""AppUser""}, {""alternateId"":""Facebook"",""displayName"":""Facebook"",""id"":""0oafe57sszUWftUb61d7"",""type"":""AppInstance""}, {""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}]",WEB,0
,Okta,Change user's application username,,,,Change user's application username,"'jeanluc@starfleet.corp",Jean-Luc Picard,Okta,,,,Okta,Okta,3,,,SUCCESS,,99,,1,00ufdl65fpbaqvo4F1d7,,Uncategorized,0,Base Event,0,security,Other,99,,,,,,0027430856e1e08e2665f346c20e2bb4,2024-06-27T14:46:48.037Z,14ca215c-3494-11ef-b1e9-09c6d386ed8d,1.0.0,,,,,,,,User,0,trss-k28sC5R7-EFsbM-3VDXA,trss-k28sC5R7-EFsbM-3VDXA,Computer,Ypsilanti,United States,42.2314,-83.6344,48197,Michigan,,68.40.39.241,CHROME,Windows 10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,,,,1fa2d2a1125bd1c7e6518e3c7acfeb588ed8066febe90fe9f0d4945baedbca56,,,,,,,0027430856e1e08e2665f346c20e2bb4,/enduser/api/v1/sections/tabfdl65fqQNRR0iP1d7/items/aucfe57st6VKIF3Fl1d7/settings,,/enduser/api/v1/sections/tabfdl65fqQNRR0iP1d7/items/aucfe57st6VKIF3Fl1d7/settings?,Change user's application username,application.user_membership.change_username,app.generic.config.app_username_update,"[{""ip"":""68.40.39.241"",""geographicalContext"":{""country"":""United States"",""city"":""Ypsilanti"",""postalCode"":""48197"",""state"":""Michigan"",""geolocation"":{""lon"":-83.6344,""lat"":42.2314}},""version"":""V4""}]",7922,comcast,comcast.net,comcast,false,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""0uafe57st5uz05jlW1d7"",""type"":""AppUser""}, {""alternateId"":""Facebook"",""displayName"":""Facebook"",""id"":""0oafe57sszUWftUb61d7"",""type"":""AppInstance""}, {""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}]",WEB,0
,Okta,Attach Policy,,,,Attach Policy,"'jeanluc@starfleet.corp",Jean-Luc Picard,Okta,,Facebook,/enduser/api/v1/catalog/personal-apps,Okta,Okta,3,68.40.39.241,,SUCCESS,Jean-Luc Picard,7,User,1,AppUser,0,Identity & Access Management,3,Account Change,3001,security,Other,99,2ef906d187ea400bfb43faa6cf7f2188,/enduser/api/v1/catalog/personal-apps?,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",42.2314,-83.6344,2ef906d187ea400bfb43faa6cf7f2188,2024-06-27T14:46:33.322Z,0c04cd65-3494-11ef-bce1-e35ce57071df,1.0.0,"'[{""type_id"":2,""name"":""src_endpoint.ip"",""type"":""IP Address"",""value"":""68.40.39.241""}, {""type_id"":4,""name"":""actor.user.name"",""type"":""User Name"",""value"":""Jean-Luc Picard""}, {""type_id"":5,""name"":""actor.user.email_addr"",""type"":""Email Address"",""value"":""jeanluc@starfleet.corp""}, {""type_id"":6,""name"":""http_request.url.path"",""type"":""URL String"",""value"":""\/enduser\/api\/v1\/catalog\/personal-apps""}, {""type_id"":26,""name"":""client.geographicalContext.geolocation"",""type"":""Geo Location"",""value"":""42.2314, -83.6344""}]",Ypsilanti,United States,comcast,48197,,Michigan,,0,,trsuDG_TIfkTJaJocYs2xCzvw,Computer,,,,,,,,,CHROME,Windows 10,,,,,,1fa2d2a1125bd1c7e6518e3c7acfeb588ed8066febe90fe9f0d4945baedbca56,,,,,,,,,,,Add user to application membership,application.user_membership.add,app.generic.provision.assign_user_to_app,"[{""ip"":""68.40.39.241"",""geographicalContext"":{""country"":""United States"",""city"":""Ypsilanti"",""postalCode"":""48197"",""state"":""Michigan"",""geolocation"":{""lon"":-83.6344,""lat"":42.2314}},""version"":""V4""}]",7922,comcast,,,false,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""0uafe57st5uz05jlW1d7"",""type"":""AppUser""}, {""alternateId"":""Facebook"",""displayName"":""Facebook"",""id"":""0oafe57sszUWftUb61d7"",""type"":""AppInstance""}, {""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}]",WEB,
,Okta,Update application,,,,Update application,,,Okta,,Facebook,,Okta,Okta,3,,,SUCCESS,,99,,1,,,Application Activity,6,Application Lifecycle,6002,security,Other,99,,,,,,2ef906d187ea400bfb43faa6cf7f2188,2024-06-27T14:46:33.277Z,0bfdef94-3494-11ef-bce1-e35ce57071df,1.0.0,,,,,,,,User,0,trsuDG_TIfkTJaJocYs2xCzvw,trsuDG_TIfkTJaJocYs2xCzvw,Computer,Ypsilanti,United States,42.2314,-83.6344,48197,Michigan,,68.40.39.241,CHROME,Windows 10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,,,,1fa2d2a1125bd1c7e6518e3c7acfeb588ed8066febe90fe9f0d4945baedbca56,,,,,,,2ef906d187ea400bfb43faa6cf7f2188,/enduser/api/v1/catalog/personal-apps,,/enduser/api/v1/catalog/personal-apps?,Update application,application.lifecycle.update,app.generic.config.app_updated,"[{""ip"":""68.40.39.241"",""geographicalContext"":{""country"":""United States"",""city"":""Ypsilanti"",""postalCode"":""48197"",""state"":""Michigan"",""geolocation"":{""lon"":-83.6344,""lat"":42.2314}},""version"":""V4""}]",7922,comcast,comcast.net,comcast,false,INFO,"[{""alternateId"":""Facebook"",""displayName"":""Facebook"",""id"":""0oafe57sszUWftUb61d7"",""type"":""AppInstance""}]",WEB,0
,Okta,OIDC access token is granted,,,,OIDC access token is granted,0oaip40pmQqTi2BlY1d6,Okta Dashboard,Okta,,,,Okta,Okta,3,,,SUCCESS,,99,,99,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,,Uncategorized,0,Base Event,0,security,Other,99,,,,,,8b2d038d7352ce453fb11bb63339f960,2024-06-27T14:45:18.294Z,df4c6fb8-3493-11ef-bfc6-ffed8069e43e,1.0.0,,,,,,,,PublicClientApp,0,102IyveHWfBTF2DjbfFMcNcaA,102IyveHWfBTF2DjbfFMcNcaA,Computer,Ypsilanti,United States,42.2314,-83.6344,48197,Michigan,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,68.40.39.241,CHROME,Windows 10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,,,,1296944b8d19486aa3f5abeb86d2c91a4f3ed15ed302b322b2d0f337f3836af7,,,authorization_code,,,https://sentinelone-dev.oktapreview.com/enduser/callback,8b2d038d7352ce453fb11bb63339f960,/oauth2/v1/token,false,/oauth2/v1/token?,OIDC access token is granted,app.oauth2.token.grant.access_token,app.oauth2.token.grant.access_token_success,"[{""ip"":""68.40.39.241"",""geographicalContext"":{""country"":""United States"",""city"":""Ypsilanti"",""postalCode"":""48197"",""state"":""Michigan"",""geolocation"":{""lon"":-83.6344,""lat"":42.2314}},""version"":""V4""}]",7922,comcast,comcast.net,comcast,false,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}, {""displayName"":""Access Token"",""id"":""AT.rcVouyTKn-ur9PLq2T2heDpBn_UgQ7Y7xgAEe6nQBpM"",""type"":""access_token"",""detailEntry"":{""expires"":""2024-06-27T15:45:18.000Z"",""subject"":""00ufdl65fpbaqvo4F1d7"",""hash"":""CpXdCHFsDSSEyFxw_f2WTQ""}}]",WEB,0
,Okta,Logon,,,,Logon,"'jeanluc@starfleet.corp",Jean-Luc Picard,Okta,,Okta Dashboard,/oauth2/v1/token,Okta,Okta,3,68.40.39.241,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,SUCCESS,Jean-Luc Picard,1,User,1,AppUser,0,Identity & Access Management,3,Authentication,3002,security,Other,99,8b2d038d7352ce453fb11bb63339f960,/oauth2/v1/token?,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",42.2314,-83.6344,8b2d038d7352ce453fb11bb63339f960,2024-06-27T14:45:18.292Z,df4c2197-3493-11ef-bfc6-ffed8069e43e,1.0.0,"'[{""type_id"":2,""name"":""src_endpoint.ip"",""type"":""IP Address"",""value"":""68.40.39.241""}, {""type_id"":4,""name"":""actor.user.name"",""type"":""User Name"",""value"":""Jean-Luc Picard""}, {""type_id"":5,""name"":""actor.user.email_addr"",""type"":""Email Address"",""value"":""jeanluc@starfleet.corp""}, {""type_id"":6,""name"":""http_request.url.path"",""type"":""URL String"",""value"":""\/oauth2\/v1\/token""}, {""type_id"":26,""name"":""client.geographicalContext.geolocation"",""type"":""Geo Location"",""value"":""42.2314, -83.6344""}]",Ypsilanti,United States,comcast,48197,,Michigan,,0,,102IyveHWfBTF2DjbfFMcNcaA,Computer,,,,,,,,,CHROME,Windows 10,,,,,,1296944b8d19486aa3f5abeb86d2c91a4f3ed15ed302b322b2d0f337f3836af7,,,,,,https://sentinelone-dev.oktapreview.com/enduser/callback,,,false,,User single sign on to app,user.authentication.sso,app.auth.sso,"[{""ip"":""68.40.39.241"",""geographicalContext"":{""country"":""United States"",""city"":""Ypsilanti"",""postalCode"":""48197"",""state"":""Michigan"",""geolocation"":{""lon"":-83.6344,""lat"":42.2314}},""version"":""V4""}]",7922,comcast,,,false,INFO,"'[{""alternateId"":""Okta Dashboard"",""displayName"":""Okta Dashboard"",""id"":""0oaip40pmQqTi2BlY1d6"",""type"":""AppInstance"",""detailEntry"":{""signOnModeType"":""OPENID_CONNECT""}}, {""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""0uafdl54m0PAhShsn1d7"",""type"":""AppUser""}]",WEB,
,Okta,OIDC id token is granted,,,,OIDC id token is granted,0oaip40pmQqTi2BlY1d6,Okta Dashboard,Okta,,,,Okta,Okta,3,,,SUCCESS,,99,,99,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,,Uncategorized,0,Base Event,0,security,Other,99,,,,,,8b2d038d7352ce453fb11bb63339f960,2024-06-27T14:45:18.291Z,df4bfa86-3493-11ef-bfc6-ffed8069e43e,1.0.0,,,,,,,,PublicClientApp,0,102IyveHWfBTF2DjbfFMcNcaA,102IyveHWfBTF2DjbfFMcNcaA,Computer,Ypsilanti,United States,42.2314,-83.6344,48197,Michigan,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,68.40.39.241,CHROME,Windows 10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,,,,1296944b8d19486aa3f5abeb86d2c91a4f3ed15ed302b322b2d0f337f3836af7,,,authorization_code,,,https://sentinelone-dev.oktapreview.com/enduser/callback,8b2d038d7352ce453fb11bb63339f960,/oauth2/v1/token,false,/oauth2/v1/token?,OIDC id token is granted,app.oauth2.token.grant.id_token,app.oauth2.token.grant.id_token_success,"[{""ip"":""68.40.39.241"",""geographicalContext"":{""country"":""United States"",""city"":""Ypsilanti"",""postalCode"":""48197"",""state"":""Michigan"",""geolocation"":{""lon"":-83.6344,""lat"":42.2314}},""version"":""V4""}]",7922,comcast,comcast.net,comcast,false,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}, {""displayName"":""ID Token"",""id"":""ID.LFKlDPHubjDQbaxeuU6hPzXCn1gVxOmypsu0V1S4sd8"",""type"":""id_token"",""detailEntry"":{""audience"":""okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26"",""expires"":""2024-06-27T15:45:18.000Z"",""subject"":""00ufdl65fpbaqvo4F1d7"",""hash"":""rCYvj--ENg_EK9R5VbnUGg""}}]",WEB,0
,Okta,OIDC authorization code request,,,,OIDC authorization code request,0oaip40pmQqTi2BlY1d6,Okta Dashboard,Okta,,,,Okta,Okta,3,,,SUCCESS,,99,,99,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,,Uncategorized,0,Base Event,0,security,Other,99,,,,,,112dfbac8e8eb27ed0a26fbc77a443e2,2024-06-27T14:45:17.517Z,ded5e0ad-3493-11ef-b026-17370c4187cb,1.0.0,,,,,,,,PublicClientApp,0,102IyveHWfBTF2DjbfFMcNcaA,102IyveHWfBTF2DjbfFMcNcaA,Computer,Ypsilanti,United States,42.2314,-83.6344,48197,Michigan,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,68.40.39.241,CHROME,Windows 10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,7f8bfe4aef86560914217b8b0e711e3e,,,1fa2d2a1125bd1c7e6518e3c7acfeb588ed8066febe90fe9f0d4945baedbca56,,,authorization_code,,,https://sentinelone-dev.oktapreview.com/enduser/callback,112dfbac8e8eb27ed0a26fbc77a443e2,/oauth2/v1/authorize,false,"'/oauth2/v1/authorize?client_id=okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26&code_challenge=2w1bD8SHhsk9wuEtMXNzNCjpZgMkmSJTJNr639HWUfA&code_challenge_method=S256&nonce=Ds4gpW9SYX15kuWbcxndcgwlhSyHj6hAIyI3fVDVcnbG3nHvN3RU4RjRNqFl1EXx&redirect_uri=https%3A%2F%2Fsentinelone-dev.oktapreview.com%2Fenduser%2Fcallback&response_type=code&state=GdBPNRMscIqxN5zVr7BqVL5IlfrYj8UhphVv0LyAV62GIvQQN4z77V8gCcH0Zlqk&scope=openid+profile+email+okta.users.read.self+okta.users.manage.self+okta.internal.enduser.read+okta.internal.enduser.manage+okta.enduser.dashboard.read+okta.enduser.dashboard.manage",OIDC authorization code request,app.oauth2.authorize.code,app.oauth2.authorize.code_success,"[{""ip"":""68.40.39.241"",""geographicalContext"":{""country"":""United States"",""city"":""Ypsilanti"",""postalCode"":""48197"",""state"":""Michigan"",""geolocation"":{""lon"":-83.6344,""lat"":42.2314}},""version"":""V4""}]",7922,comcast,comcast.net,comcast,false,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}, {""displayName"":""Authorization Code"",""id"":""ektcoByOdpb8RS2xCx9Pgg"",""type"":""code""}]",WEB,0
